segment_id,pred,target
1051817564,35985305.13991372,35389962
1707721881,41623382.95958646,44682561
228030886,21903459.040825058,21649697
1897364457,19636059.8045392,22235500
1432725171,3986067.4841103484,4606707
1002609771,46225938.07444008,44906449
1888143699,19366299.628940947,18148160
449023004,33523714.523548152,36665792
379631415,18640608.77896431,22058277
1283709970,37597618.41851865,40214519
690511200,13628830.281636953,16239735
346983698,34964619.8869659,31937526
498494070,10182385.64100899,11478251
2100035633,43488218.17356448,45228789
1188475928,16878255.572929867,13824466
1946515759,35883710.85975549,35714295
189860397,28794936.398221888,28531651
128323508,25716499.230345067,25144055
206389858,24045088.316871993,19097019
1352085264,8887530.977604726,3041637
2081448139,32476671.274530176,30798200
1298037063,18134996.445382364,15445880
809062731,10447734.481997577,9039531
952179958,3588357.723019852,3476949
1422136694,3195541.274810568,3465144
2134733467,34261581.65863567,33030495
1634106584,33328382.30192161,36717512
1795176550,22921079.595754858,20677112
458968879,35562310.02849498,27758624
1287615701,19944475.98695416,22371476
1402674973,33454752.710555702,33173375
634083504,19932891.57028489,45567256
1914321864,35137385.255436204,37032334
1904359892,11544532.879941063,16780460
1021479157,24676110.662109982,23319872
289401335,9061968.84962354,10057057
1880839579,30122644.161208667,25743001
517946260,3750403.8693244187,3975965
884595880,2701234.5670020995,3606427
1370207576,7765807.090305174,7554234
873340274,16393319.665524252,15695097
694853998,31599897.89144818,31206935
2068207140,28546356.503674533,26469720
192955606,30581113.91507141,31072429
1162441568,7865095.500413373,9504818
591342465,35052207.54758209,43069893
1307215143,37868381.13870432,40763190
914704761,6354491.7514775675,4282611
536501947,41173037.632615276,43098610
1899738295,22964411.561473045,31368571
1324761660,9087655.355730673,6732691
1592618501,39588225.12989612,34021266
211419569,34835123.90413255,35662591
798681796,38330402.160252646,42496889
1038903770,9150512.203006295,12844995
2124458115,36765273.87233016,36668090
1051215459,42736276.64238543,39027962
713667596,26671599.804201577,27769677
1307328343,46109454.05016388,45421344
1738967219,23602020.961116165,22805350
349291703,13585665.10931718,14964357
1745355323,24816532.550065134,24181921
2065822600,26097350.772167612,27033520
2058785060,23087860.971509546,18705104
1519481245,20255217.39525951,16347266
325942881,38677752.75196202,35783999
1073019591,32107722.82034467,32035743
176524368,36454044.612839766,37094886
431034914,8814824.4771114,9536195
1478302828,41578183.06795896,44424042
1512687161,15417874.84457494,14285865
697929895,10597129.921429602,5383738
1981928952,29698961.509646945,28993038
829175298,26508912.30618561,26603831
1124990118,20944214.06313461,21310001
1859080601,7157974.754013704,2525893
1397337085,7564236.089771706,5270014
1596656076,18384543.823332313,18532567
1448402324,20498255.90852751,21542756
796943128,9798499.02592762,8213206
2081858668,33386746.984644733,34049161
28922321,37654846.08618825,32253208
2109045312,4045124.049832359,4337116
301803983,12563969.015697548,13656473
1469260621,7299954.858406778,1580085
1775977748,39873700.27694704,40463545
1883687008,29787590.88128484,29480676
747070761,1320157.1925722794,1357697
1970380552,10284033.347372666,2413795
1799211709,32878801.848072942,40018074
629966482,8136981.264734249,10670472
2013387937,20718942.831415772,8159420
476804737,17986028.333198827,22881256
129320976,6848932.283050034,5940596
553439372,15042565.282647643,12494503
594908465,47481022.46572752,47775708
1972350442,24533064.4038757,32304331
814375798,26025494.159425627,27128726
621005356,24889820.149574723,26273131
267434407,23531656.011032157,24109771
900874409,22791262.276538078,25094501
1065259888,26133929.10698793,27899734
1779752448,4839469.512025165,1276396
1305694172,5499453.891896655,3567310
532904300,30223870.792800963,34189936
1940807669,5751761.1987728,5882683
1955432817,26885239.9135954,28076355
1275918064,32127974.143238544,32747157
1924752407,5922099.800160452,661683
1071049789,9483719.872308502,3488666
1779441152,17877119.920740932,17038346
729979472,16196308.912919983,11870576
1330823364,29568392.788524672,28588026
1830012984,41207425.27267882,40864977
1098698634,24154336.939928368,24508381
133763341,41623185.00528338,39982437
591305551,29533514.808928207,31269263
1825059086,41677000.54576387,39456823
427149670,4114617.579510105,957225
1089686246,42334538.050605625,41977516
92198020,15186988.22523433,17281453
390643792,29541265.894213416,29948941
1907967488,22447157.16948637,25184507
576438967,21828876.33852812,23148211
498147140,30932545.353888452,30011501
119249800,13906907.259325735,15289217
683713036,20998600.683450453,17045543
944527607,1131931.965886174,2193658
278590045,38321150.03207725,34840559
23103344,27044151.50237589,22550812
2054043392,38117338.45426063,40806969
458941360,16073311.254518094,17158125
655037286,5743723.501702783,4882939
1851591417,9791798.436882123,9253331
2035828528,6241603.531890427,4883180
2146361020,2650337.5889247726,1536927
1973757652,21266560.201747768,16425646
1256832219,26188553.720565017,27700783
979330433,20119787.158175953,21090434
1098531429,7634426.827306996,1817576
1760653534,33450603.235673442,31497752
1412442495,12574932.988807052,14989201
568789502,47515127.59815181,47111144
1676337198,36950405.5265155,36133854
323924461,25198419.00334558,17534557
1440719862,42347491.892866775,42529735
1351464367,8188617.16480691,8263319
1377244339,20522579.53196465,21773796
1846591,22090632.648132417,22347471
1629587216,34763715.70969549,36859300
1638035861,21918617.827513702,16327110
1176309909,30309576.8604694,30260963
982293994,35614160.756122425,34768629
413990424,3625118.8887500046,4522464
1271458082,19430338.87553176,14172194
1338729778,44027217.295189016,43395620
1548235700,9854901.447066842,6636975
1269253757,40748358.43454045,41916091
521169190,3926210.0049510067,3325364
48536127,8085758.7335444065,12788156
2017077197,3698008.725790307,1378995
1432170310,21599152.528902512,21308936
1155073153,23834686.638730805,31408489
2133156473,28091304.67103101,28500445
1897117523,15340032.797962498,15088404
508758258,16382511.920549972,16159880
191482132,21305391.321049828,16849080
296003783,41114104.05271895,46781617
1943182278,39144625.1479701,34753230
1533625076,32578885.1707134,30953175
249763292,3669440.79378146,3175790
1296697611,41307065.71388241,41255182
1336882195,40139594.33235943,37982622
1403440092,4512039.887093117,4524342
1824403119,1303753.6262949635,562600
183261008,11657552.261800116,10977598
992018586,12609177.147561703,14274807
174755973,25537827.960644826,24298583
1519380697,16256024.03418626,11348375
1193276340,13918887.957338411,9409254
52519852,5036286.10941741,6024116
1044404474,7309877.772620075,9441051
1544513511,6884403.721302948,3855115
1219716331,20324427.91883524,25667145
1957304311,11448576.25100076,10692366
535998076,43964392.50194073,45366501
405613802,12872059.287660565,13060214
988661571,8680022.276350586,9432873
2062317322,37079203.52757907,37041368
1882410793,13030987.39113841,10610525
1901036315,25543571.2971779,19376094
648501807,19784262.272985335,19406657
6452624,3320652.8363018166,2839944
694445719,35514109.46148457,36682367
2129738903,13063507.070610797,15525061
1996761843,41887100.608842105,45993592
913946812,1815777.8953373877,7669069
969170465,44344282.29457349,44382960
1313551275,30911505.42086069,30949149
341672973,4715687.466572054,1856847
283313652,42478060.03659565,41626356
500834016,38003533.54106763,43103149
2047161980,8331972.59180965,8131989
974525074,2616932.8422064986,2775988
902375683,29049667.244530894,34714725
112124903,24296969.543485608,24814472
1749369404,43503887.63201098,43753881
372742618,3624713.236138943,2534048
54168867,27724952.121088706,27280824
1018207090,28693913.305059362,26111068
1494607307,23676560.058259778,24123419
1691322781,17074064.937766116,11645625
442836719,2975887.894891995,2573654
1731442072,45421989.22630733,46137381
1163975632,35972510.9779556,37286292
1074426665,20697953.259410158,20835819
733163436,30740972.42641283,30027490
2112694084,14114888.821956659,2649772
1606405966,47026150.692914255,46800799
786817871,29682873.46771732,29018495
1110563085,36811554.43737834,32424016
1759931361,28627183.20141781,26547777
806537516,11661198.218512457,5847670
680492354,29915349.274318885,30130984
1338917012,16266146.429249935,15067636
458349901,5423416.049634812,4436300
1421336443,39099867.42295409,42542236
2067314180,39402077.7133778,39593053
477689927,11083497.549727134,14100795
723428785,41855887.83132275,42849582
1892801987,7714737.090566242,7072017
490689404,10471512.952349786,9469001
1072192149,16499126.793685459,18311504
1867792421,31903267.01489886,31801137
1406234149,32427553.37303035,38834935
116173096,14134407.018157126,13731784
2093243192,45580745.72054053,48261342
311504505,28808225.827226147,31483536
247768640,36398013.3538968,46996208
2140378160,32226089.27684598,35733254
532826709,24643386.85129494,18695390
1188262821,14255743.271319315,15443477
864662939,28699892.987721413,29423632
751048458,26137050.212300517,27609703
34164562,14516266.743538016,15719014
15737284,27843868.826779887,37723879
653777184,19063791.312998228,23230846
1389436963,36291689.72705551,34450674
1795606172,7070321.747290531,8056348
1680110817,22073196.698937386,19680432
720741430,1767840.4708086161,1835373
164402661,29417226.274515234,26994202
461597069,17930626.189451963,14714255
2080709222,25635100.27981698,34365596
1661769066,37340318.02263211,31133310
418275877,8773993.569265984,8200710
1459085269,32469354.339307707,34313687
1297566199,30237811.300668515,28033233
50889432,28885893.251433067,27860112
976837402,31849379.7933459,31913439
486898239,15012473.381490983,12301519
1832548753,3941379.64741307,8244845
492680743,16095002.60313171,17954999
1174005524,38876335.73589988,39304003
1266854541,36447508.21118752,39093900
1068033648,7827850.164827776,8548168
314170744,9034550.570796406,10187269
1688829653,26157097.124199763,25664145
977209796,15475131.142809829,17136820
1917282367,33746991.87202059,34500541
268716817,17939645.45197827,19757074
1788435940,21463405.25863547,26377614
21304149,901443.4498225825,1524888
348486495,28501989.54247369,28980400
242767402,19747405.37489432,19898425
1404322654,10543884.779864006,6231590
1507583987,26027133.591204852,24512254
1468181012,33697888.69381694,36605564
553506034,44291932.7273506,47237009
1673078322,16714521.059029171,18918737
1957235969,1511640.3729861951,26929
151157022,41589795.52619846,45396686
1052073345,9537902.728156514,9311783
1897579422,14839912.91410498,12937812
948292000,12640670.139017344,11954814
1026930172,28548165.743694294,27668379
941091182,40214527.40365679,39225504
1053043132,8569035.277313534,9442732
2132437848,39360586.246970125,37865966
1942383551,14062851.420798484,13072374
692506393,2083068.4085363497,328347
1245409985,5973034.276220586,605855
174001793,11798842.731833883,10272863
609526992,19668140.50570259,16762149
2045584134,31113302.997776303,31479637
1995339394,21862501.7453309,25259216
1440782876,39964849.46083948,40932627
1927667195,24051844.680199306,26661187
1593620672,5413321.511895966,92212
1509795330,11204160.402147548,6734062
1572446006,22253823.507857263,23186602
1862976121,9125759.472327983,10940666
480158197,5300952.503653533,1183373
1252913785,38428332.6354096,40472962
1283526641,1365678.1207188156,496591
168031461,13431847.608890828,15412083
555004313,36205890.65810997,35975519
1682499870,17793832.66428381,20349665
159994029,19364714.656861372,21008806
456916377,15283424.83673591,11186280
323702308,11885258.632968621,9912184
1976702458,23532319.713638134,24433716
1171535008,10063193.67257803,10171910
77997948,15966560.210129464,15522108
1511476858,3620542.1826732177,3556007
609071379,25666044.370096214,21760210
947471791,23002408.86310062,26169386
1376574453,11818020.960406085,10908952
703643179,7505694.368866706,7993700
529290872,3166644.41377326,1618767
422894796,30385900.487388805,30180144
1504876934,30440346.70463748,33865424
545413269,19327597.34564107,19873528
2067328997,29702851.235647857,33092296
1162680622,36521063.659754194,36533947
1801474339,29062805.503389716,28755637
750996880,15926576.479213485,14405681
1937517158,37138024.73245565,32872453
1995224750,34413282.595954664,31465979
91142823,1382497.5196938547,566176
2108745085,42841796.68391279,39065929
1607574370,30083365.78575277,30519001
1757782121,30131753.67767148,29291218
238199192,22782411.901667014,23214854
1678801994,4344565.430645745,4832573
1639990361,9027414.906195179,5686220
465297287,19569025.661775343,19311092
1335503667,22837567.421769403,19185737
1761570399,18715084.06845726,18876871
1619054199,29858650.037031636,27878416
1414888691,3660778.717023223,1670359
710112502,7638374.902716221,687718
1333853572,42326617.640783966,43678790
1151202699,45070465.35019003,44138014
840522336,42681253.170711435,45887165
53046710,24229510.227276698,25124773
1406938061,14071154.88989242,12549629
101616763,8673353.794070689,8785675
1896320158,23367429.08948764,23148519
472813142,40955995.82636738,39285706
1600911148,32191355.830034245,32627171
486128668,16036927.972296312,30435089
728388264,17295697.56029474,16624905
2130405130,42173358.649665534,41849002
1798699284,7780234.892978718,3195133
274128360,15210599.364719193,13661268
282861389,27983936.49880808,26900378
2111011766,25158359.57330717,20421959
301033616,25995194.03258096,26073705
1426693444,33607091.11093927,33460236
1134675027,24114043.041319743,25733174
1054353459,25940801.137758166,19501057
1534028825,11461392.449687514,11954381
1270605742,11006698.608746782,9611687
631780725,45041384.58054949,46889709
798148552,10595018.390127566,10755893
1259389296,1105921.610452611,1309239
367028683,30650287.51119155,29581665
1256153889,17906876.08676484,18067698
705071426,11920999.193910167,11563700
224845179,41408577.45743588,43747890
402646525,29767030.510922138,27682164
1171002359,38706087.365249425,39244841
524875318,4245813.966080206,4617068
993663407,37512137.66721628,35517787
1523753816,21236672.32396547,23435466
304892356,28999277.680097014,33265322
1887305432,22246790.621269878,19362776
1148016357,32769257.180723384,36845187
716144663,30746088.76387004,29139018
2139860001,13051961.410417568,17079118
1013789689,25355065.630594313,37056937
655843296,9887070.074973518,7719389
177224827,39984753.04884996,41613461
1232569304,4806279.816769636,5095266
701894096,28052444.00796391,23317088
2122859891,1462393.8132045183,1305314
68252733,6152823.01357807,5770098
2040063058,35188508.42109709,35895168
38058221,20642101.357080992,18656773
247235728,22822719.819416657,24754231
2054480069,16762811.568287035,12034277
1836811096,36735199.19425748,34012139
804791860,15781976.175924618,15083774
764791627,20985186.515885517,23035604
1006842231,14258658.84765826,13146833
796309524,13492890.769429661,12039556
1332361740,22336417.031298973,23715961
1626437563,12465020.215897448,40492
961651047,14446779.142761283,10409103
864386280,40775815.50048314,41706313
2057025891,34200507.988161325,37023667
244529517,21053109.292935506,18306742
982740029,23425419.29781604,24017773
965711043,44139923.5655372,43299417
1049186697,13051100.176296737,12851509
693331752,36803578.14639132,33241926
471581397,15120260.120483784,16142117
110797815,20275606.82715506,20578490
923936381,38072433.835632406,41863024
106078758,24283038.201343864,24921651
1049892705,29337147.80985703,23385989
1411775590,2743312.4672929235,884976
1799744991,26971084.24740321,26563234
508834565,33088608.201418668,34136939
1505762469,34638238.71657188,44264175
288013742,18906153.54298998,17443274
367264529,23522487.626846768,18553170
1171309166,33881269.18417114,36442097
483459962,28773102.308486015,32678491
13787554,9718282.247274246,10769645
1543404630,28514384.655869056,33558695
959086459,15304836.186464304,16311663
684012682,20596621.734574657,19770960
2130540228,27841450.36410646,27217869
819627851,5598950.967156734,3958819
1510886295,26768096.828854244,27844763
1202272000,9144597.59877028,8666164
2145859440,36570105.646982215,36304743
613184619,11432939.350727672,9467669
534154371,17241490.735353917,19959911
1065800547,12061555.559801966,10935736
809478053,10892119.976647718,8967429
534843393,29047976.19058903,28665502
1320483504,6257030.187680377,9538722
2000347986,37882233.441138,43205587
1139102111,7366522.438620421,9014918
2069216227,27783182.44063064,32096856
91887929,7361745.099364125,5217515
73907393,36897222.45504258,34807963
1133090317,24178665.02700942,26712352
11804308,26843460.30918372,29718666
1677777034,35329805.91462643,37636264
588051961,24101910.453905363,25693166
209985028,39870379.747872844,44473003
1772961341,637742.1031004982,1604659
1024265947,20399368.94479779,19224020
282122041,11026932.116044419,4249725
2038024888,7882676.932716315,7098945
79939928,3597738.1476137317,453034
466902104,11172994.166714476,9800303
1752012044,24949679.32883283,26751508
1657113850,36111286.40365996,36845757
412881160,13368772.26221153,3177623
216551209,1507416.447022142,1124353
1455221961,27034150.91705797,24076806
1074244722,43067759.68484352,46351483
1143931457,27455507.420365017,28617284
1462667376,14726488.919811402,13736452
415257955,23107298.753981467,24040400
2113087131,24683228.49197284,22605686
1158364571,19876469.400464155,21694523
247613560,41752019.58354222,40908988
682559898,44379353.15174273,45540716
1624253744,38951444.61107502,39668734
768648619,28536597.685923632,28142521
897667109,13754272.568184357,17824375
243508913,17195368.840943765,17605976
287348519,11762426.39834302,11195288
2048141973,29411762.67135567,27953952
1389468202,23534025.03324071,22384248
354269196,44634438.80069543,46353455
224757189,30603356.81876054,33992582
1146840738,10618098.469418924,10637491
833522305,33274005.707388297,29644592
2136033932,17280749.3418504,17045372
686204475,10223613.369812144,11579904
2017029610,16249487.213131368,13117924
2040053635,44902288.58130906,45561250
251831841,39860583.81477954,37649035
1013226239,14519478.884700421,15687735
1962934363,8053570.459638169,6824724
817076262,43234365.60930816,44519711
307457033,30379691.600831967,41332949
1780106336,3231094.287905144,3632602
1844114621,20805379.716756385,19555621
946903325,40190623.692413114,45967308
789346799,25065023.727110326,27473276
662131474,14372141.705321984,19056446
1878406837,22361255.625500657,24340815
1397959564,37121605.37450786,36605764
1936367122,8678520.902853334,8375794
801932165,1735371.4470998896,202308
1177898008,13852718.531122174,12930980
1869756633,19013303.855029333,15723154
1025401939,10340294.131907493,6467224
911997927,17885014.05155935,18619035
1041878888,23409378.33369612,19763961
895293769,9435024.068654615,6907655
903626058,29254487.154509243,27504982
834933020,14055557.78043354,10977783
663744558,3328420.794424734,3124873
1320498730,13877214.018803056,14917233
1503670205,27486806.88310539,24925604
1223921706,33551262.936476663,39933903
1406456924,36269795.117380366,34167420
249780770,21803460.337429717,22968670
2105852286,30313740.06769775,32966044
20029600,13193990.294379331,13723120
2042812302,22267336.39318385,18073490
1303574893,6467086.640731794,9225722
807676191,8262929.579529478,431534
1429986546,19665666.618721403,20523622
1968343855,8865508.110069245,8986798
47732956,4416346.934846312,6177118
628213771,36838857.98119067,38563430
1083668827,5808627.404035646,3920455
1410476318,16229891.69333876,22767337
1617137408,31902741.352403518,36216466
38227338,14805266.511298098,12104024
204026342,30630342.20260951,31609293
2058418470,35779884.89012235,34774482
1357148161,41858533.90723074,47055965
2014875162,31082532.557195228,30093768
141900078,42511429.87932088,43432715
579908624,32990204.451522235,31603911
1570560259,14588319.491505649,8505976
738623702,18259239.83233274,20544357
1964459818,15502961.388283452,12548620
1219465798,13835035.940236133,14140002
1373498251,38628645.13257639,37903667
150962494,31850764.1860955,44475340
401398778,20040265.13684631,20914673
500838646,25414461.975089576,25118832
559298877,10253538.100381123,6571290
410510944,4972007.384084803,3361937
1656662672,41590491.995341726,42298722
931079153,15096484.595597086,11549750
1710703034,24795903.000301085,27092102
1116352983,45539770.472289145,45398747
1545662207,19324038.39915218,16853657
2074827118,23670493.08660213,18256856
1674520710,35194257.44323238,35723546
1831067564,34008022.548645854,44337912
116548092,45108302.94242835,47441128
1246974750,14273941.101238012,14498234
1520759814,40745642.393897206,42356586
1955614886,12193903.972866524,11025103
975367443,3549014.434417733,4482373
336213069,8569630.611085717,9261020
679074896,35831824.18107551,35918932
420519707,36920469.543326475,38771394
1627658612,22836549.075565387,19975329
294794256,43461727.2062738,42838329
1482496421,31319952.39324357,30238743
1151918483,16565498.272372251,15990184
1023111602,6160427.639095559,4839779
1725440304,35541601.82869521,35358523
604357728,30300905.641451173,28717865
237474395,15508990.375535809,12724171
1563489982,9301640.952493777,5077028
556516545,9988188.579370541,9354421
432241754,33482012.58433955,35407115
2015589007,43219014.22204251,46507264
1270753287,17788445.679630715,4286124
174076851,38293469.721868046,37122956
357382324,13595097.589984715,15266960
1348064674,8538914.679564763,12120974
137834515,30141505.832818422,33812616
1150756360,14788796.597667862,15300412
68554865,12089390.436111676,8970839
783393259,20032705.890987378,26587595
1596088659,11925808.365737239,13610270
531833319,26686747.482985895,33138010
1920256938,36419344.516078115,35567806
1269542251,14500486.320249557,17272036
1577179301,27053234.124435633,26289807
351331050,11060054.294291662,5786277
760116913,19983507.426000666,24595045
297592436,28937906.35609683,29869033
1493932041,2848032.6073762965,2489700
1088021526,26209433.113270167,26567742
541504439,29116241.158714794,31164382
384755092,43137094.44841616,44418626
1662385103,29871296.24032874,29696258
137275078,26722416.364513036,29576561
483812676,3404624.0709483223,1608914
920385595,5417567.085956418,5477808
1540481927,21121215.184294917,23244227
1964262681,40665267.23866643,42178036
852414479,8965063.475707557,7813676
1665816909,4507164.376479923,2975766
1910377123,42527840.78836868,42001664
150069740,25793356.932324193,19135477
1654655678,42344603.89456146,41666147
531781161,7226244.762592253,6853794
2028433450,36254237.48137629,36368235
1820718918,39097478.70399617,35495805
704532147,2524000.0686560813,2076128
1770479433,28996585.713373255,25000822
69792430,29187807.449318253,28956613
148576934,17201674.45021221,15199839
1533558667,2170611.741741219,2866720
2027698248,37884625.45689818,36067606
146209214,14500256.39929125,23565097
761400898,31488439.503059894,28897272
19327705,39193042.567161724,36874181
1450261744,42245769.679978006,43056319
1123066550,39693056.950911626,42461589
495316407,20374195.76274436,21777227
688885485,17852506.87507362,15168903
1929043439,28707994.23310185,28045635
1291417658,31111760.44663665,32490027
1211468948,22276781.604755856,20770278
1597167581,15741946.562860996,12440931
1420022233,1281467.9398429142,2054224
1716709296,40101354.05084455,40483974
1873556690,2389547.011880674,2134100
452493012,10046380.839667792,5886866
570052095,13725610.297674356,14602729
1783927062,31933288.50972407,31514332
1655885803,19679379.47582612,16862227
381934185,25296883.11050075,23596361
1447263565,29600194.764889795,27752916
1403222059,39955547.42301908,39554239
1074671362,36297239.72840184,35250416
454253941,35807980.823907174,31677840
1398925521,1214084.4774329988,2560059
315134007,2000325.1735867825,568759
524273030,6872795.619056137,9385583
2082273024,20221990.978488754,17617151
1699110788,32515159.078376748,35358442
348660340,9556006.145491544,10030660
1786596222,21306648.6451199,23214061
1582932667,38376048.0656023,37301186
1945681734,8155324.099648554,6299425
1586453317,2853498.390828685,3677202
1963232448,39551913.56351944,37863565
151107051,18507202.480900083,18847373
2036967215,31079559.882826142,30091560
123496330,28614315.323002912,28447349
1659498570,16076481.19531373,18419659
208131019,7765342.363875737,8954364
1104202675,29417681.28836254,29599458
1068054446,31071113.519458268,41919713
1544540742,36692495.83996526,35023887
105658810,22481046.864709914,17054015
1780897562,35365547.18188604,38097382
1175013181,5108804.952664413,5540294
431878192,34487017.877565995,31760848
2115425991,12294316.466457888,5348522
307670221,43871031.142387204,45462713
1477663242,43610027.49327934,42827325
2076538456,43083558.54231576,44358313
1385743153,24266955.68582916,20709054
490760531,35317586.606098,34271654
356431921,10309054.801371003,8688519
1023589533,4961843.178153711,4423703
528493944,2656740.6144799376,1775093
1679797038,30250836.745441947,33600322
260346949,29157575.74738116,29754993
1404122310,8820014.569165051,8638039
1557962429,2284453.760260562,3096677
1451279123,28094393.90834455,19526120
1563807677,16777539.253382117,17307295
338149793,18618699.012766775,15492901
1435604135,28448190.516374227,16850801
74444849,17360099.30310992,14532757
1558259403,8122884.059630997,7129641
448593480,22310310.66692491,20541708
454725769,25717896.821546607,16148792
694533411,7591034.318211862,11053207
1377003857,46785106.574717306,46122697
1112166288,40871376.051161274,47951071
1792488399,17001529.872731686,18100271
770848302,28997638.24258894,27677701
317440703,31065364.658113677,28310567
1766676095,28174492.27627735,25848699
1443160198,4212565.011007169,6231680
495434233,21421219.65953947,23178505
1888437149,27889593.178261198,44204843
305204931,14864549.436744953,16018211
1402556914,33339048.68929119,30557691
1536905602,32174789.351666108,35279453
1774178760,13201280.040110726,10122111
1015033166,13944734.996687457,14697508
646934273,36212082.91950161,38685435
1079412257,26730288.895061247,26136621
1037601470,14228937.363276893,13071604
224516504,30901517.10671109,29423344
1917527704,5083444.53957324,5509126
1079740004,5443007.76347442,4180857
637794067,22643570.41054604,21111227
2049323264,3976018.6505158907,4251306
1815447033,21884140.955839906,14680617
441960828,19999572.85563808,4061438
1112652101,38367346.39659262,39273445
1466017476,581755.2383203954,133215
1346216299,10855691.457920538,9306881
123379451,26347810.90374157,27709097
1141177767,12755846.951215575,18209473
1616052461,31483512.78235024,32634347
688439289,4769544.837824233,6780806
637677312,32298351.973920032,30822059
1771970232,7526759.675633592,7255714
807142192,8286262.035914605,6690011
1313998053,10052055.005728522,12295088
1476171977,40819874.604245484,40368173
1795806549,43224084.11527393,43292567
1043816873,18081525.24235077,15217883
1533439228,25489172.905237965,20377606
1715006792,12176604.49534702,12717731
97579950,25703225.493160095,24600138
388529663,36116937.06683567,36788583
1996436465,21575727.470491014,21436971
34931189,1949768.6751742638,1460950
1534853725,23639286.414078794,32387210
84813922,24975425.9998007,27772881
579683001,6611735.9750934895,7169486
1084739465,30345378.26282527,29270704
2018383254,41781013.6833526,44643200
1313448605,21242615.29093534,17546699
171770953,22269089.10842622,26139290
1642957741,33385179.970190305,34543527
2116880369,25289871.584122337,23563769
1144508876,8504374.61380018,9304336
830125328,3936266.373699405,3731980
453584379,38816316.064287655,37426869
1598579219,35399362.69450907,35088970
1351967389,21909605.69115915,20948638
700065514,11857743.839597885,8979063
1965389750,19969135.5121378,19559744
1825341042,14449715.248607056,13462779
1079334814,12652469.32841505,14980116
1835351538,10463917.433931472,11634499
1436148540,7963249.170318463,9420852
26933231,10411969.456182739,7781699
270906952,3870471.9569074023,2928732
1115085900,16210993.373277586,20998774
1442958573,21009198.736705415,22373031
887806307,13624195.23486976,11653660
887752978,45299859.73728302,43760102
729870090,31140436.12829331,31317486
2090700039,1996637.2792724534,1228843
201055248,18206862.76946001,22679917
234192264,17667779.680633314,18930953
1034203889,28901791.8442589,29384364
67089566,26175041.703127734,27987055
263984874,1745239.3415082253,1171274
1107722316,14857563.059744393,17021079
1830661783,33934386.5106721,35173148
1300979382,48091361.1400267,47732494
323620345,15065521.304924522,13692272
148632090,29910296.147933215,29792022
466909708,17648767.993305262,18414289
480956393,3185524.788590452,2770875
247938980,39358957.300411694,35585709
1385520858,12489647.504702348,4999232
1383888094,38001200.668723285,36932516
88594602,35534246.95784036,30900097
1410567660,8484016.340078129,10711654
40908491,40640971.00295011,38801485
842894693,36983041.77862556,42089242
880673910,18802264.783955045,18323687
570031313,8657975.1504771,9101668
1567718314,12646293.223699888,11998722
5149608,23270670.309976354,26107096
376246033,32639360.80972864,37408766
1241211907,7012312.119325498,5793308
1715071327,9567785.783293696,8632309
132927805,38273057.47067766,41008548
1039038516,24446691.6196792,26788256
761490111,17720345.971606225,16974386
1527528712,30232808.58114736,28656405
2090294173,23631453.410868116,15775431
1499296427,4952408.509455592,3554073
671954941,31431699.641342916,29749813
1424738928,33871295.84283019,34221526
442797407,12633356.419262398,12188994
1681896366,12678399.270792287,11877888
249366252,16718077.25391997,17915459
987026989,29599913.49755635,24517529
1388662654,25802919.012603574,30597955
1200555803,21067806.6662044,21093961
1122508880,45574740.80152092,45686081
76063161,1671536.169997488,760261
726757584,18413976.664112706,16569645
1493424939,14904613.498500403,12884793
1461706190,42468973.93397175,44016928
889398383,19160964.471767776,13331244
264738263,37491660.94768644,37775968
1593819793,21436360.972595446,21842527
42323522,3644313.4568590536,1152604
1454051706,25187226.036324907,24265888
1434967441,40297011.97179022,45132336
1996020221,35611021.48161863,37586896
1241750749,37841169.30463761,41117900
709190899,42148577.64971614,45041782
998818197,23277290.50888813,24733042
835774972,7523207.414078853,4525546
2124669217,5120928.720278721,3566445
2071210973,10794418.984247958,18003816
1203860975,21602998.724965204,27406234
200582245,10533157.229258593,10841709
132258958,36871472.10145992,41136804
910750522,2856181.40766628,3443506
1729294003,34892051.15120515,35338997
476919016,30349478.233258028,33872427
1881438453,17035712.94946602,15245757
993659832,21322565.069703802,19656447
768694864,34598473.0003743,29365769
1837005818,19030680.98828967,20480968
748798953,17427494.3568525,12997150
1676626801,13255417.401222277,12628788
1154700918,38641849.93906481,38834933
1113992376,4894091.534274474,2126169
267858759,10393870.722573854,9943416
2057680085,12588544.15585057,10094521
256217037,1554458.0997353427,1469489
2076370422,28537761.39487609,31565859
849505778,8535367.45416336,6591647
792193372,19728985.996165648,22716469
1461290290,26823102.884673517,28579888
209988785,30909138.50378009,30991034
875444277,36470310.95665953,37051785
300148624,16386672.250721108,13233552
478593354,1365846.1141779132,404731
1492219470,31639866.836632773,38545192
1936159281,8558596.509553742,10110939
33817177,37036101.568705656,41062479
548700542,38944818.997682594,41236860
2070862888,16156674.350547254,17232651
636515419,22029784.39392525,23655279
1109804924,5755204.936300249,1153377
1168740391,19148541.36170376,19319663
549721982,30721078.461194202,23531464
1966015500,8194117.070121142,6894687
644409709,37833732.081255965,42918786
1237711608,33385055.885793563,43034580
1304351479,13605313.300559204,15028626
2084557965,32838056.98026112,33420248
412948933,7008684.657296146,8925225
2098523317,7310363.657034908,8312676
19334151,28039747.87905276,33502198
